Generation,fitness,metabolic_error,amount_of_dna,nb_coding_rnas,nb_non_coding_rnas,nb_functional_genes,nb_non_functional_genes,nb_mut,nb_switch
447,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
448,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
449,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
450,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
451,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
452,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
453,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
454,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
455,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
456,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
457,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
458,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
459,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
460,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
461,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
462,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
463,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
464,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
465,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
466,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
467,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
468,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
469,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
470,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
471,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
472,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
473,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
474,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
475,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
476,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
477,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
478,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
479,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
480,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
481,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
482,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
483,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
484,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
485,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
486,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
487,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
488,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
489,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
490,8.46285e-44,0.0991781,5000,1,7,1,0,0,0
491,8.91587e-43,0.0968233,5000,1,7,1,0,1,1
492,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
493,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
494,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
495,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
496,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
497,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
498,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
499,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
500,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
501,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
502,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
503,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
504,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
505,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
506,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
507,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
508,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
509,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
510,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
511,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
512,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
513,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
514,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
515,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
516,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
517,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
518,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
519,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
520,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
521,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
522,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
523,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
524,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
525,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
526,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
527,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
528,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
529,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
530,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
531,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
532,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
533,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
534,8.91587e-43,0.0968233,5000,1,7,1,0,0,0
535,2.18191e-42,0.0959284,5000,1,7,1,0,1,1
536,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
537,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
538,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
539,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
540,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
541,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
542,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
543,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
544,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
545,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
546,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
547,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
548,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
549,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
550,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
551,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
552,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
553,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
554,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
555,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
556,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
557,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
558,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
559,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
560,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
561,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
562,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
563,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
564,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
565,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
566,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
567,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
568,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
569,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
570,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
571,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
572,2.18191e-42,0.0959284,5000,1,7,1,0,0,0
573,4.41676e-42,0.0952232,5000,1,7,1,0,1,1
574,4.41676e-42,0.0952232,5000,1,7,1,0,0,0
575,4.41676e-42,0.0952232,5000,1,7,1,0,0,0
576,4.41676e-42,0.0952232,5000,1,7,1,0,0,0
577,4.41676e-42,0.0952232,5000,1,7,1,0,0,0
578,4.41676e-42,0.0952232,5000,1,7,1,0,0,0
579,4.41676e-42,0.0952232,5000,1,7,1,0,0,0
580,4.41676e-42,0.0952232,5000,1,7,1,0,0,0
581,4.41676e-42,0.0952232,5000,1,7,1,0,0,0
582,4.41676e-42,0.0952232,5000,1,7,1,0,0,0
583,4.41676e-42,0.0952232,5000,1,7,1,0,0,0
584,4.41676e-42,0.0952232,5000,1,7,1,0,0,0
585,4.41676e-42,0.0952232,5000,1,7,1,0,0,0
586,4.41676e-42,0.0952232,5000,1,7,1,0,0,0
587,4.41676e-42,0.0952232,5000,1,7,1,0,0,0
588,4.41676e-42,0.0952232,5000,1,7,1,0,0,0
589,4.41676e-42,0.0952232,5000,1,7,1,0,0,0
590,4.41676e-42,0.0952232,5000,1,7,1,0,0,0
591,4.41676e-42,0.0952232,5000,1,7,1,0,0,0
592,4.41676e-42,0.0952232,5000,1,7,1,0,0,0
593,4.41676e-42,0.0952232,5000,1,7,1,0,0,0
594,4.41676e-42,0.0952232,5000,1,7,1,0,0,0
595,4.41676e-42,0.0952232,5000,1,7,1,0,0,0
596,4.41676e-42,0.0952232,5000,1,7,1,0,0,0
597,4.41676e-42,0.0952232,5000,1,7,1,0,0,0
598,7.49236e-42,0.0946947,5000,1,7,1,0,1,1
599,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
600,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
601,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
602,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
603,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
604,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
605,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
606,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
607,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
608,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
609,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
610,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
611,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
612,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
613,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
614,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
615,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
616,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
617,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
618,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
619,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
620,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
621,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
622,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
623,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
624,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
625,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
626,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
627,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
628,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
629,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
630,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
631,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
632,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
633,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
634,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
635,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
636,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
637,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
638,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
639,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
640,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
641,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
642,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
643,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
644,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
645,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
646,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
647,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
648,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
649,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
650,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
651,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
652,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
653,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
654,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
655,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
656,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
657,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
658,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
659,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
660,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
661,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
662,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
663,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
664,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
665,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
666,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
667,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
668,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
669,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
670,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
671,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
672,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
673,7.49236e-42,0.0946947,5000,1,7,1,0,0,0
674,1.42633e-41,0.0940509,5000,1,7,1,0,1,1
675,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
676,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
677,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
678,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
679,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
680,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
681,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
682,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
683,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
684,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
685,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
686,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
687,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
688,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
689,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
690,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
691,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
692,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
693,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
694,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
695,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
696,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
697,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
698,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
699,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
700,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
701,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
702,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
703,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
704,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
705,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
706,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
707,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
708,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
709,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
710,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
711,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
712,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
713,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
714,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
715,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
716,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
717,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
718,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
719,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
720,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
721,1.42633e-41,0.0940509,5000,1,7,1,0,1,1
722,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
723,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
724,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
725,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
726,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
727,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
728,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
729,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
730,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
731,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
732,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
733,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
734,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
735,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
736,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
737,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
738,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
739,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
740,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
741,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
742,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
743,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
744,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
745,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
746,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
747,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
748,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
749,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
750,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
751,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
752,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
753,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
754,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
755,1.42633e-41,0.0940509,5000,1,7,1,0,1,1
756,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
757,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
758,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
759,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
760,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
761,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
762,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
763,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
764,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
765,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
766,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
767,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
768,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
769,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
770,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
771,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
772,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
773,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
774,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
775,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
776,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
777,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
778,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
779,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
780,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
781,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
782,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
783,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
784,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
785,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
786,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
787,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
788,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
789,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
790,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
791,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
792,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
793,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
794,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
795,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
796,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
797,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
798,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
799,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
800,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
801,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
802,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
803,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
804,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
805,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
806,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
807,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
808,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
809,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
810,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
811,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
812,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
813,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
814,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
815,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
816,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
817,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
818,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
819,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
820,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
821,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
822,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
823,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
824,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
825,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
826,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
827,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
828,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
829,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
830,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
831,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
832,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
833,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
834,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
835,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
836,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
837,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
838,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
839,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
840,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
841,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
842,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
843,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
844,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
845,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
846,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
847,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
848,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
849,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
850,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
851,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
852,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
853,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
854,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
855,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
856,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
857,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
858,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
859,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
860,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
861,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
862,1.42633e-41,0.0940509,5000,1,7,1,0,1,1
863,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
864,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
865,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
866,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
867,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
868,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
869,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
870,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
871,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
872,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
873,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
874,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
875,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
876,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
877,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
878,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
879,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
880,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
881,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
882,1.42633e-41,0.0940509,5000,1,7,1,0,1,1
883,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
884,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
885,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
886,1.42633e-41,0.0940509,5000,1,6,1,0,0,0
887,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
888,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
889,1.42633e-41,0.0940509,5000,1,8,1,0,0,0
890,1.42633e-41,0.0940509,5000,1,6,1,0,0,0
891,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
892,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
893,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
894,1.42633e-41,0.0940509,5000,1,7,1,0,0,0
895,1.42633e-41,0.0940509,5000,1,6,1,0,0,0
