Generation,fitness,metabolic_error,amount_of_dna,nb_coding_rnas,nb_non_coding_rnas,nb_functional_genes,nb_non_functional_genes,nb_mut,nb_switch
976,0.000112294,0.0167445,5000,6.87848,10.8676,7.77203,0.0907593,5.01654,5.01654
977,0.000113337,0.0166051,5000,6.88367,10.8542,7.77728,0.0948486,5.00067,5.00067
978,0.000111382,0.0167751,5000,6.87213,10.8736,7.76251,0.0947266,4.97009,4.97009
979,0.000112955,0.0167343,5000,6.88153,10.8785,7.77661,0.0925903,4.98126,4.98126
980,0.000112748,0.0170009,5000,6.87311,10.9086,7.76312,0.0974121,5.04004,5.04004
981,0.000113333,0.0167777,5000,6.87628,10.9061,7.76898,0.0968018,4.98608,4.98608
982,0.000112813,0.0167887,5000,6.88269,10.9115,7.77191,0.0997925,5.03784,5.03784
983,0.000112695,0.0167971,5000,6.88531,10.8911,7.77203,0.102112,5.01599,5.01599
984,0.000113988,0.0168143,5000,6.88586,10.9092,7.77478,0.103394,5.01306,5.01306
985,0.000114039,0.0167864,5000,6.87903,10.9451,7.76941,0.101807,4.99622,4.99622
986,0.000113382,0.0168919,5000,6.88171,10.9557,7.77197,0.0983276,5.00934,5.00934
987,0.000114467,0.0167921,5000,6.88666,10.9331,7.77289,0.0993652,5.00397,5.00397
988,0.000114016,0.0167203,5000,6.88763,10.8998,7.77539,0.104431,5.01892,5.01892
989,0.000115169,0.0167293,5000,6.88922,10.8906,7.78058,0.0960693,5.01886,5.01886
990,0.000114223,0.0169746,5000,6.89136,10.8737,7.7818,0.0978394,4.99286,4.99286
991,0.000115151,0.0167932,5000,6.9071,10.9159,7.78979,0.102356,4.98932,4.98932
992,0.000115882,0.0167229,5000,6.90021,10.8856,7.78937,0.0986328,5.01184,5.01184
993,0.000114159,0.0169222,5000,6.89917,10.8953,7.78162,0.101135,5.01404,5.01404
994,0.000114321,0.0168925,5000,6.89709,10.9225,7.78601,0.0983887,5.01428,5.01428
995,0.000115327,0.0168773,5000,6.90442,10.9373,7.79358,0.0966187,5.0083,5.0083
996,0.000114379,0.0167991,5000,6.89709,10.9399,7.78333,0.0988159,5.00262,5.00262
997,0.000113699,0.0168956,5000,6.89838,10.9706,7.78699,0.0990601,4.99304,4.99304
998,0.000115005,0.016833,5000,6.90509,10.9353,7.79346,0.0990601,4.98151,4.98151
999,0.000117204,0.0166452,5000,6.91302,10.9615,7.80823,0.0948486,5.01562,5.01562
1000,0.000114764,0.0170005,5000,6.9068,11.0086,7.79706,0.0965576,5.02063,5.02063
