Generation,fitness,metabolic_error,amount_of_dna,nb_coding_rnas,nb_non_coding_rnas,nb_functional_genes,nb_non_functional_genes,nb_mut,nb_switch
276,1.42463e-41,0.0940969,5000,0.99939,7.02521,0.99939,0,0.0497437,0.0497437
277,1.42474e-41,0.0940915,5000,0.999634,7.02521,0.999634,6.10352e-05,0.0509644,0.0509644
278,1.42439e-41,0.0941106,5000,0.999268,7.02197,0.999268,6.10352e-05,0.0515747,0.0515747
279,1.42431e-41,0.0941093,5000,0.99939,7.02356,0.999451,0,0.0537109,0.0537109
280,1.42526e-41,0.0940801,5000,0.999634,7.02313,0.999634,0,0.0495605,0.0495605
281,1.42496e-41,0.0940991,5000,0.999207,7.02472,0.999207,0,0.050293,0.050293
282,1.42538e-41,0.0940715,5000,0.999756,7.01929,0.999756,0,0.048584,0.048584
283,1.42429e-41,0.0941109,5000,0.99939,7.01868,0.999329,6.10352e-05,0.0513306,0.0513306
284,1.42503e-41,0.0940885,5000,0.999573,7.0213,0.999512,6.10352e-05,0.0504761,0.0504761
285,1.42512e-41,0.0940793,5000,0.999695,7.02435,0.999756,0,0.0491943,0.0491943
286,1.42466e-41,0.0940967,5000,0.999634,7.02405,0.999451,0.000183105,0.0529785,0.0529785
287,1.42508e-41,0.0940905,5000,0.999634,7.02789,0.999512,0.00012207,0.0498657,0.0498657
288,1.4251e-41,0.0940803,5000,0.999634,7.02863,0.999634,0,0.0499878,0.0499878
289,1.42457e-41,0.0941024,5000,0.999451,7.03497,0.999451,0,0.0474243,0.0474243
290,1.4249e-41,0.0940949,5000,0.999451,7.03418,0.999573,0,0.0476685,0.0476685
291,1.42465e-41,0.0940974,5000,0.999268,7.03558,0.999451,0,0.0522461,0.0522461
292,1.42528e-41,0.0940784,5000,0.999695,7.03107,0.999695,6.10352e-05,0.0507812,0.0507812
293,1.42483e-41,0.0940871,5000,0.999512,7.03198,0.999512,0,0.0523071,0.0523071
294,1.42474e-41,0.0940941,5000,0.999329,7.02704,0.99939,0,0.0485229,0.0485229
295,1.4247e-41,0.0940992,5000,0.999451,7.02441,0.999329,0.00012207,0.0516968,0.0516968
296,1.42488e-41,0.0940994,5000,0.999329,7.02826,0.99939,0,0.0512085,0.0512085
297,1.4248e-41,0.0941021,5000,0.999207,7.02551,0.999207,0,0.0527954,0.0527954
298,1.42462e-41,0.0941057,5000,0.99939,7.02338,0.99939,0,0.0482178,0.0482178
299,1.42556e-41,0.0940712,5000,0.999756,7.02283,0.999756,0,0.0472412,0.0472412
300,1.42459e-41,0.0941065,5000,0.999329,7.02075,0.999268,6.10352e-05,0.0501709,0.0501709
301,1.4258e-41,0.0940605,5000,0.999878,7.01752,0.999939,0,0.0476685,0.0476685
302,1.42452e-41,0.0940977,5000,0.999451,7.01855,0.999573,6.10352e-05,0.0521851,0.0521851
303,1.42505e-41,0.0940905,5000,0.999573,7.02191,0.999634,0,0.0445557,0.0445557
304,1.42499e-41,0.0940949,5000,0.99939,7.02039,0.999512,0,0.0494385,0.0494385
305,1.42515e-41,0.0940837,5000,0.999695,7.02087,0.999756,6.10352e-05,0.0513306,0.0513306
306,1.42468e-41,0.0941022,5000,0.999207,7.02039,0.999207,0,0.050293,0.050293
307,1.4245e-41,0.0941068,5000,0.999329,7.02234,0.999268,6.10352e-05,0.0480347,0.0480347
308,1.42428e-41,0.0941105,5000,0.999512,7.026,0.99939,0.000183105,0.0527344,0.0527344
309,1.4249e-41,0.0940932,5000,0.99939,7.02527,0.99939,0,0.0482788,0.0482788
310,1.42487e-41,0.094092,5000,0.999695,7.02802,0.999695,0,0.0466309,0.0466309
311,1.42466e-41,0.0940898,5000,0.999512,7.02582,0.999512,0,0.0499878,0.0499878
312,1.42501e-41,0.0940875,5000,0.999634,7.02655,0.999573,6.10352e-05,0.0488892,0.0488892
313,1.4247e-41,0.0941061,5000,0.999268,7.03192,0.999268,0,0.0489502,0.0489502
314,1.4245e-41,0.0941062,5000,0.999207,7.03619,0.999207,0,0.0529175,0.0529175
315,1.42502e-41,0.0940921,5000,0.999512,7.03296,0.999451,6.10352e-05,0.0488892,0.0488892
316,1.42511e-41,0.0940879,5000,0.999573,7.02905,0.999573,0,0.0517578,0.0517578
317,1.42508e-41,0.0940757,5000,0.999756,7.03082,0.999695,6.10352e-05,0.0506592,0.0506592
318,1.42463e-41,0.0941004,5000,0.999512,7.03436,0.999451,6.10352e-05,0.0476685,0.0476685
319,1.42433e-41,0.0940992,5000,0.999573,7.03424,0.999573,6.10352e-05,0.0510254,0.0510254
320,1.425e-41,0.0940844,5000,0.999634,7.03082,0.999634,6.10352e-05,0.0512695,0.0512695
321,1.42476e-41,0.0940968,5000,0.999329,7.03772,0.999451,0,0.0483398,0.0483398
322,1.4252e-41,0.094081,5000,0.999695,7.03265,0.999634,0.00012207,0.0499268,0.0499268
323,1.4254e-41,0.0940807,5000,0.999634,7.03625,0.999573,6.10352e-05,0.0509644,0.0509644
324,1.42546e-41,0.0940752,5000,0.999756,7.04053,0.999756,0,0.048645,0.048645
325,1.42526e-41,0.0940775,5000,0.999695,7.04309,0.999756,0,0.0497437,0.0497437
326,1.42536e-41,0.0940716,5000,0.999756,7.05035,0.999695,6.10352e-05,0.0494995,0.0494995
327,1.42516e-41,0.0940806,5000,0.999695,7.05042,0.999695,0,0.0510864,0.0510864
328,1.42484e-41,0.0940984,5000,0.999451,7.05127,0.999573,0,0.0513916,0.0513916
329,1.4249e-41,0.0940884,5000,0.999573,7.06116,0.999634,6.10352e-05,0.0522461,0.0522461
330,1.42446e-41,0.0941093,5000,0.999329,7.06195,0.999329,6.10352e-05,0.0514526,0.0514526
331,1.42554e-41,0.0940691,5000,0.999695,7.06207,0.999695,0,0.0534058,0.0534058
332,1.42499e-41,0.0940905,5000,0.999451,7.05902,0.999512,0,0.0485229,0.0485229
333,1.4253e-41,0.0940824,5000,0.999512,7.05811,0.999573,0,0.050415,0.050415
334,1.42495e-41,0.0940829,5000,0.999756,7.0578,0.999756,0,0.0499268,0.0499268
335,1.42518e-41,0.094077,5000,0.999695,7.0553,0.999695,0,0.0465088,0.0465088
336,1.42555e-41,0.09407,5000,0.999756,7.05286,0.999817,0,0.0470581,0.0470581
337,1.42529e-41,0.0940852,5000,0.999573,7.05487,0.999512,6.10352e-05,0.0521851,0.0521851
338,1.42529e-41,0.0940757,5000,0.999634,7.06354,0.999634,0,0.0499268,0.0499268
339,1.42502e-41,0.0940922,5000,0.999451,7.0675,0.99939,6.10352e-05,0.0525513,0.0525513
340,1.42513e-41,0.0940861,5000,0.999634,7.06897,0.999695,0,0.0482788,0.0482788
341,1.42486e-41,0.0940982,5000,0.999329,7.07367,0.999268,6.10352e-05,0.0493774,0.0493774
342,1.42526e-41,0.0940833,5000,0.999634,7.0722,0.999634,0,0.0502319,0.0502319
343,1.42505e-41,0.094091,5000,0.999512,7.07349,0.999512,0,0.0509033,0.0509033
344,1.42496e-41,0.0940936,5000,0.999451,7.06958,0.99939,6.10352e-05,0.0509644,0.0509644
345,1.4251e-41,0.0940842,5000,0.999634,7.06677,0.999634,0,0.0506592,0.0506592
346,1.42486e-41,0.0940965,5000,0.999512,7.06812,0.999451,0.00012207,0.050415,0.050415
347,1.42525e-41,0.0940748,5000,0.999695,7.06818,0.999695,0,0.0480347,0.0480347
348,1.42491e-41,0.094096,5000,0.999573,7.07019,0.999573,6.10352e-05,0.0512085,0.0512085
349,1.42512e-41,0.0940808,5000,0.999695,7.06775,0.999634,6.10352e-05,0.0504761,0.0504761
350,1.42479e-41,0.0940889,5000,0.999573,7.06628,0.999573,0,0.0458984,0.0458984
351,1.42521e-41,0.0940819,5000,0.999634,7.06519,0.999634,0,0.0480347,0.0480347
352,1.42491e-41,0.0940938,5000,0.99939,7.07416,0.999451,0,0.0531006,0.0531006
353,1.42527e-41,0.0940794,5000,0.999634,7.07495,0.999756,0,0.0474243,0.0474243
354,1.42511e-41,0.0940805,5000,0.999634,7.07825,0.999695,0,0.0498047,0.0498047
355,1.42507e-41,0.0940892,5000,0.999512,7.07306,0.999512,0,0.050415,0.050415
356,1.42534e-41,0.0940793,5000,0.999634,7.06989,0.999573,6.10352e-05,0.0501099,0.0501099
357,1.42485e-41,0.0940858,5000,0.999634,7.06909,0.999634,0,0.0513916,0.0513916
358,1.42498e-41,0.0940904,5000,0.999512,7.07477,0.999512,0,0.0507812,0.0507812
359,1.42473e-41,0.0940948,5000,0.999451,7.07855,0.999451,0,0.0477295,0.0477295
360,1.42459e-41,0.0940919,5000,0.999512,7.07928,0.999573,0,0.0507202,0.0507202
361,1.42469e-41,0.0940851,5000,0.999573,7.07965,0.999573,0,0.0518188,0.0518188
362,1.42454e-41,0.0940986,5000,0.999329,7.07703,0.999329,0,0.0546875,0.0546875
363,1.42536e-41,0.0940713,5000,0.999878,7.0708,0.999878,0,0.0493164,0.0493164
364,1.42485e-41,0.0940895,5000,0.999451,7.07178,0.999512,0,0.0488281,0.0488281
365,1.4251e-41,0.0940913,5000,0.999512,7.07141,0.999451,6.10352e-05,0.0515747,0.0515747
366,1.42531e-41,0.0940811,5000,0.999634,7.07373,0.999695,0,0.0518799,0.0518799
367,1.42459e-41,0.0940945,5000,0.999451,7.07239,0.999512,0,0.052124,0.052124
368,1.42491e-41,0.0940826,5000,0.999573,7.07336,0.999634,0,0.050354,0.050354
369,1.4251e-41,0.0940836,5000,0.999573,7.07574,0.999573,0,0.0494385,0.0494385
370,1.42509e-41,0.0940851,5000,0.999512,7.07257,0.999512,0,0.0483398,0.0483398
371,1.42533e-41,0.0940762,5000,0.999634,7.07257,0.999634,0,0.0488281,0.0488281
372,1.42492e-41,0.0940888,5000,0.99939,7.07098,0.99939,0,0.0488892,0.0488892
373,1.42496e-41,0.0940901,5000,0.999451,7.0672,0.99939,6.10352e-05,0.0482788,0.0482788
374,1.42484e-41,0.0940911,5000,0.999634,7.0697,0.999634,6.10352e-05,0.0471802,0.0471802
375,1.42509e-41,0.094086,5000,0.999573,7.06866,0.999512,6.10352e-05,0.0481567,0.0481567
376,1.42424e-41,0.0941098,5000,0.999451,7.06885,0.999329,0.000183105,0.0507202,0.0507202
377,1.42453e-41,0.0941054,5000,0.999268,7.06628,0.999329,0,0.0485229,0.0485229
378,1.4248e-41,0.0940983,5000,0.99939,7.06299,0.99939,0,0.0505981,0.0505981
379,1.425e-41,0.0940976,5000,0.99939,7.06506,0.999268,0.00012207,0.0497437,0.0497437
380,1.42507e-41,0.0940949,5000,0.99939,7.0636,0.999329,6.10352e-05,0.0483398,0.0483398
381,1.42513e-41,0.0940865,5000,0.999512,7.06592,0.999451,6.10352e-05,0.0487061,0.0487061
382,1.42513e-41,0.0940938,5000,0.999573,7.06299,0.999512,6.10352e-05,0.0513916,0.0513916
383,1.42481e-41,0.0940986,5000,0.999329,7.06036,0.999268,6.10352e-05,0.0502319,0.0502319
384,1.42491e-41,0.094088,5000,0.999512,7.06055,0.999451,6.10352e-05,0.0494385,0.0494385
385,1.42541e-41,0.0940703,5000,0.999878,7.06232,0.999878,0,0.050354,0.050354
386,1.42532e-41,0.0940769,5000,0.999634,7.06311,0.999634,0,0.0515747,0.0515747
387,1.4249e-41,0.094094,5000,0.999451,7.06464,0.999451,0,0.0510864,0.0510864
388,1.42463e-41,0.0941005,5000,0.999512,7.06793,0.999512,0,0.0510864,0.0510864
389,1.42476e-41,0.094094,5000,0.999512,7.06744,0.999512,0,0.050415,0.050415
390,1.42499e-41,0.0940854,5000,0.999634,7.06879,0.999634,6.10352e-05,0.0532227,0.0532227
391,1.42459e-41,0.09411,5000,0.999329,7.06744,0.99939,0,0.0501099,0.0501099
392,1.4253e-41,0.0940765,5000,0.999756,7.06793,0.999878,6.10352e-05,0.0515747,0.0515747
393,1.42504e-41,0.0940851,5000,0.999573,7.07129,0.999878,0,0.0480347,0.0480347
394,1.42464e-41,0.0941025,5000,0.999268,7.07281,0.999329,0,0.0494385,0.0494385
395,1.42514e-41,0.0940777,5000,0.999695,7.06824,0.999756,0,0.0497437,0.0497437
396,1.42385e-41,0.0941158,5000,0.999329,7.07214,0.99939,0,0.0506592,0.0506592
397,1.4245e-41,0.0941146,5000,0.999268,7.07843,0.999207,6.10352e-05,0.0505371,0.0505371
398,1.42463e-41,0.0941079,5000,0.999268,7.08417,0.999268,0,0.0527344,0.0527344
399,1.425e-41,0.0940828,5000,0.999573,7.08179,0.999573,0,0.048645,0.048645
400,1.42507e-41,0.0940915,5000,0.999512,7.08612,0.999512,0,0.048645,0.048645
401,1.42528e-41,0.0940725,5000,0.999817,7.08154,0.999817,6.10352e-05,0.0527954,0.0527954
402,1.42515e-41,0.0940799,5000,0.999634,7.08392,0.999573,6.10352e-05,0.0526733,0.0526733
403,1.42456e-41,0.0940964,5000,0.99939,7.09546,0.999329,6.10352e-05,0.0473022,0.0473022
404,1.42473e-41,0.0940905,5000,0.999512,7.09235,0.999451,6.10352e-05,0.0516968,0.0516968
405,1.42439e-41,0.0940963,5000,0.999512,7.09265,0.999634,0,0.0521851,0.0521851
406,1.42481e-41,0.0940768,5000,0.999817,7.09369,0.999817,0,0.0494385,0.0494385
407,1.42523e-41,0.0940691,5000,0.999817,7.0968,0.999817,0,0.0478516,0.0478516
408,1.42467e-41,0.0940882,5000,0.999634,7.09772,0.999695,0,0.0498047,0.0498047
409,1.42428e-41,0.0941161,5000,0.999146,7.10504,0.999207,0,0.0513306,0.0513306
410,1.4245e-41,0.0940958,5000,0.999512,7.1062,0.999573,0,0.0480347,0.0480347
411,1.42449e-41,0.0941109,5000,0.999146,7.10883,0.999207,0,0.0507202,0.0507202
412,1.42444e-41,0.0941014,5000,0.999512,7.11108,0.999573,0,0.0522461,0.0522461
413,1.4249e-41,0.0940823,5000,0.999573,7.11066,0.999573,0,0.048645,0.048645
414,1.42481e-41,0.0940905,5000,0.999512,7.11108,0.999573,0,0.048584,0.048584
415,1.42481e-41,0.0940903,5000,0.99939,7.10236,0.999573,0,0.0494385,0.0494385
416,1.42482e-41,0.0940887,5000,0.999573,7.1073,0.999634,0,0.0508423,0.0508423
417,1.42497e-41,0.0940935,5000,0.999451,7.10455,0.999451,0,0.0491333,0.0491333
418,1.4251e-41,0.0940959,5000,0.999329,7.10748,0.999329,0,0.0480957,0.0480957
419,1.42519e-41,0.0940891,5000,0.999573,7.10785,0.999512,6.10352e-05,0.050293,0.050293
420,1.42487e-41,0.094095,5000,0.999329,7.11438,0.999329,0,0.0497437,0.0497437
421,1.42518e-41,0.0940855,5000,0.999573,7.12579,0.999634,0,0.0518799,0.0518799
422,1.42479e-41,0.0940969,5000,0.99939,7.13135,0.99939,6.10352e-05,0.0487671,0.0487671
423,1.42465e-41,0.0940998,5000,0.99939,7.13141,0.999268,0.00012207,0.0519409,0.0519409
424,1.42514e-41,0.0940894,5000,0.999451,7.13129,0.999451,0,0.0480957,0.0480957
425,1.42546e-41,0.0940733,5000,0.999695,7.12939,0.999695,0,0.0498657,0.0498657
426,1.42455e-41,0.0941004,5000,0.999512,7.12976,0.999512,6.10352e-05,0.0494385,0.0494385
427,1.42475e-41,0.0940883,5000,0.999573,7.13354,0.999573,0,0.050293,0.050293
428,1.42527e-41,0.0940759,5000,0.999634,7.13574,0.999634,0,0.0490112,0.0490112
429,1.42499e-41,0.0940913,5000,0.999512,7.13751,0.999512,0,0.0494385,0.0494385
430,1.42432e-41,0.0940995,5000,0.999573,7.13885,0.999512,6.10352e-05,0.0516357,0.0516357
431,1.42489e-41,0.0940926,5000,0.999451,7.14252,0.999329,0.00012207,0.048645,0.048645
432,1.42517e-41,0.0940802,5000,0.999634,7.1424,0.999634,0,0.0488281,0.0488281
433,1.42444e-41,0.0941063,5000,0.999451,7.15283,0.99939,6.10352e-05,0.0499268,0.0499268
434,1.42469e-41,0.0940956,5000,0.999451,7.15619,0.999512,0,0.0484009,0.0484009
435,1.425e-41,0.0940878,5000,0.999573,7.15643,0.999634,0,0.0489502,0.0489502
436,1.42444e-41,0.0941146,5000,0.999146,7.15887,0.999084,6.10352e-05,0.0500488,0.0500488
437,1.42499e-41,0.0940926,5000,0.999451,7.16388,0.99939,0.00012207,0.0499878,0.0499878
438,1.42475e-41,0.0940919,5000,0.999512,7.16248,0.999512,6.10352e-05,0.048584,0.048584
439,1.42503e-41,0.0940906,5000,0.99939,7.1626,0.999512,0,0.0494995,0.0494995
440,1.42516e-41,0.0940845,5000,0.999695,7.16132,0.999817,6.10352e-05,0.0526733,0.0526733
441,1.42494e-41,0.0940939,5000,0.999512,7.16034,0.999634,6.10352e-05,0.0479736,0.0479736
442,1.42461e-41,0.0940977,5000,0.999573,7.15564,0.999573,0.00012207,0.0501099,0.0501099
443,1.42484e-41,0.0940944,5000,0.999695,7.16351,0.999634,6.10352e-05,0.0497437,0.0497437
444,1.42538e-41,0.0940794,5000,0.999817,7.16632,0.999756,0.00012207,0.0537109,0.0537109
445,1.42465e-41,0.0940901,5000,0.999573,7.15997,0.999634,0,0.0502319,0.0502319
446,1.42457e-41,0.0940995,5000,0.999451,7.16901,0.999451,6.10352e-05,0.0489502,0.0489502
447,1.42503e-41,0.0940848,5000,0.999512,7.17072,0.999512,0,0.0487671,0.0487671
448,1.42492e-41,0.0940911,5000,0.999451,7.17096,0.999451,0,0.0484619,0.0484619
449,1.42449e-41,0.0940972,5000,0.999329,7.17102,0.99939,0,0.050293,0.050293
450,1.42416e-41,0.0941041,5000,0.999451,7.16864,0.999329,0.00012207,0.0495605,0.0495605
451,1.42501e-41,0.0940926,5000,0.999512,7.17139,0.999451,6.10352e-05,0.0485229,0.0485229
452,1.42473e-41,0.0940939,5000,0.999451,7.18347,0.999451,0,0.0507202,0.0507202
453,1.42515e-41,0.0940881,5000,0.999451,7.18286,0.999512,0,0.0523682,0.0523682
454,1.42461e-41,0.0941025,5000,0.99939,7.19409,0.999268,0.00012207,0.0490723,0.0490723
455,1.42505e-41,0.0940847,5000,0.999573,7.19275,0.999573,0,0.0493774,0.0493774
456,1.42494e-41,0.0940938,5000,0.999512,7.18976,0.999573,0,0.052002,0.052002
457,1.42556e-41,0.0940675,5000,0.999939,7.19232,0.999878,6.10352e-05,0.0477905,0.0477905
458,1.42554e-41,0.0940724,5000,0.999817,7.18634,0.999817,6.10352e-05,0.0499268,0.0499268
459,1.42528e-41,0.0940853,5000,0.999512,7.19049,0.999512,0,0.0511475,0.0511475
460,1.42467e-41,0.0941059,5000,0.999329,7.19269,0.999329,0,0.0507812,0.0507812
461,1.42475e-41,0.0941019,5000,0.999512,7.18677,0.999512,0.00012207,0.0485229,0.0485229
462,1.42519e-41,0.0940783,5000,0.999756,7.1853,0.999756,0,0.0519409,0.0519409
463,1.42509e-41,0.0940912,5000,0.999634,7.18396,0.999573,6.10352e-05,0.0540771,0.0540771
464,1.42521e-41,0.094079,5000,0.999756,7.17206,0.999756,0,0.0499878,0.0499878
465,1.42521e-41,0.0940879,5000,0.99939,7.16748,0.999451,0,0.0511475,0.0511475
466,1.42485e-41,0.0940976,5000,0.999512,7.16809,0.999573,6.10352e-05,0.0514526,0.0514526
467,1.42465e-41,0.0940926,5000,0.999573,7.17084,0.999573,0,0.0532227,0.0532227
468,1.42506e-41,0.0940802,5000,0.999756,7.17603,0.999695,6.10352e-05,0.0484009,0.0484009
469,1.42531e-41,0.0940808,5000,0.999756,7.18347,0.999695,6.10352e-05,0.0480957,0.0480957
470,1.42524e-41,0.0940877,5000,0.999695,7.18384,0.999573,0.00012207,0.0493164,0.0493164
471,1.42521e-41,0.0940756,5000,0.999878,7.1886,0.999878,0,0.0479736,0.0479736
472,1.42523e-41,0.0940877,5000,0.999817,7.18903,0.999878,0,0.0505371,0.0505371
473,1.425e-41,0.0940984,5000,0.999695,7.18884,0.999756,0,0.0489502,0.0489502
474,1.42435e-41,0.0941154,5000,0.999512,7.18915,0.999512,0,0.050415,0.050415
475,1.42494e-41,0.0940922,5000,0.999878,7.19098,0.999817,6.10352e-05,0.0479126,0.0479126
476,1.42481e-41,0.0940916,5000,0.999878,7.19147,0.999939,0,0.0524292,0.0524292
477,1.42457e-41,0.0940962,5000,1.00024,7.1958,1.00024,6.10352e-05,0.0525513,0.0525513
478,1.42472e-41,0.0941042,5000,0.999817,7.19269,0.999817,0,0.0498047,0.0498047
479,1.4253e-41,0.0940828,5000,1.00024,7.1969,1.00012,0.00012207,0.0509644,0.0509644
480,1.42434e-41,0.094117,5000,0.999573,7.19775,0.999512,6.10352e-05,0.0504761,0.0504761
481,1.42512e-41,0.0940869,5000,1.00018,7.1944,1.00018,0,0.0488892,0.0488892
482,1.42461e-41,0.0940973,5000,0.999817,7.19373,0.999878,0,0.050293,0.050293
483,1.42474e-41,0.0940923,5000,1,7.19318,1,0,0.0522461,0.0522461
484,1.42459e-41,0.0940905,5000,0.999634,7.19696,0.999634,0,0.0509033,0.0509033
485,1.42473e-41,0.0940944,5000,0.999512,7.19836,0.999634,0,0.0493774,0.0493774
486,1.42513e-41,0.0940825,5000,0.999756,7.19287,0.999817,6.10352e-05,0.0481567,0.0481567
487,1.42483e-41,0.0940965,5000,0.999695,7.19672,0.999756,0,0.0509033,0.0509033
488,1.42489e-41,0.0940873,5000,0.999878,7.20392,0.999878,0,0.0517578,0.0517578
489,1.42488e-41,0.0940884,5000,0.999756,7.20148,0.999756,6.10352e-05,0.0469971,0.0469971
490,1.42512e-41,0.0940867,5000,0.999695,7.20514,0.999695,0,0.0493164,0.0493164
491,1.4246e-41,0.094099,5000,0.999817,7.2019,0.999817,0,0.0496826,0.0496826
492,1.42445e-41,0.0941105,5000,0.999329,7.20343,0.999329,0,0.0510254,0.0510254
493,1.42469e-41,0.0940948,5000,0.999512,7.20721,0.999512,0,0.0518799,0.0518799
494,1.42525e-41,0.0940834,5000,0.999634,7.20557,0.999634,0,0.050293,0.050293
495,1.42499e-41,0.0940856,5000,0.999512,7.19897,0.999512,0,0.0496826,0.0496826
496,1.42484e-41,0.0940883,5000,0.999573,7.20233,0.999573,0,0.0518799,0.0518799
497,1.42479e-41,0.0940947,5000,0.999634,7.20001,0.999634,0,0.0498047,0.0498047
498,1.42443e-41,0.0941131,5000,0.999207,7.19824,0.999207,6.10352e-05,0.0518188,0.0518188
499,1.42453e-41,0.0940964,5000,0.999634,7.19891,0.999756,0.00012207,0.0494995,0.0494995
500,1.42497e-41,0.0940892,5000,0.999512,7.20227,0.999573,0,0.0493164,0.0493164
501,1.42509e-41,0.0940785,5000,0.999695,7.19464,0.999756,0,0.0487061,0.0487061
502,1.42501e-41,0.0940877,5000,0.999512,7.1969,0.999512,0,0.0515747,0.0515747
503,1.42538e-41,0.0940737,5000,0.999695,7.19562,0.999695,0,0.0491333,0.0491333
504,1.42545e-41,0.094077,5000,0.999817,7.19733,0.999695,0.00012207,0.0463867,0.0463867
505,1.42529e-41,0.0940821,5000,0.999573,7.19379,0.999573,0,0.0474854,0.0474854
506,1.42501e-41,0.094086,5000,0.999756,7.18683,0.999756,0,0.0515747,0.0515747
507,1.42522e-41,0.0940786,5000,0.999634,7.19275,0.999634,0,0.048645,0.048645
508,1.42549e-41,0.0940716,5000,0.999878,7.19104,0.999817,6.10352e-05,0.0514526,0.0514526
509,1.42488e-41,0.0940918,5000,0.999512,7.19678,0.999512,6.10352e-05,0.0494385,0.0494385
510,1.42453e-41,0.0940993,5000,0.99939,7.19714,0.999329,6.10352e-05,0.0500488,0.0500488
511,1.42519e-41,0.0940859,5000,0.999451,7.19037,0.999512,0,0.0511475,0.0511475
512,1.42488e-41,0.0940901,5000,0.999573,7.18958,0.999512,6.10352e-05,0.0518188,0.0518188
513,1.42531e-41,0.0940732,5000,0.999756,7.1897,0.999695,6.10352e-05,0.0515747,0.0515747
514,1.42439e-41,0.0940982,5000,0.999451,7.18494,0.999512,0,0.0507812,0.0507812
515,1.42492e-41,0.0940939,5000,0.99939,7.18066,0.999329,6.10352e-05,0.0492554,0.0492554
516,1.42469e-41,0.0940921,5000,0.999512,7.19025,0.999512,0,0.0494385,0.0494385
517,1.42469e-41,0.094097,5000,0.999329,7.18915,0.999329,0,0.0512085,0.0512085
518,1.42542e-41,0.0940806,5000,0.999512,7.1911,0.999512,0,0.0501099,0.0501099
519,1.42458e-41,0.0940922,5000,0.999573,7.19116,0.999512,6.10352e-05,0.050293,0.050293
520,1.42538e-41,0.094083,5000,0.999695,7.19122,0.999756,0,0.0505371,0.0505371
521,1.42498e-41,0.0940968,5000,0.99939,7.1944,0.99939,0,0.0509033,0.0509033
522,1.42568e-41,0.09407,5000,0.999756,7.19373,0.999817,6.10352e-05,0.0482788,0.0482788
523,1.42534e-41,0.0940801,5000,0.999695,7.19269,0.999695,0,0.0516968,0.0516968
524,1.42534e-41,0.0940828,5000,0.999512,7.18933,0.999512,0,0.050354,0.050354
525,1.42501e-41,0.0940815,5000,0.999695,7.1864,0.999695,0,0.0504761,0.0504761
526,1.42473e-41,0.0940963,5000,0.999573,7.19611,0.999573,6.10352e-05,0.0474854,0.0474854
527,1.4249e-41,0.0940767,5000,0.999756,7.19745,0.999817,0,0.0516357,0.0516357
528,1.42459e-41,0.0940866,5000,0.999756,7.19885,0.999634,0.00012207,0.0498047,0.0498047
529,1.42484e-41,0.0940915,5000,0.99939,7.20135,0.99939,0,0.0502319,0.0502319
530,1.42442e-41,0.0941103,5000,0.999207,7.20282,0.999268,0,0.052124,0.052124
531,1.42532e-41,0.0940743,5000,0.999756,7.21436,0.999756,0,0.0492554,0.0492554
532,1.42428e-41,0.0941165,5000,0.999268,7.20398,0.999329,0,0.0511475,0.0511475
533,1.4252e-41,0.0940781,5000,0.999634,7.19495,0.999634,0,0.0494995,0.0494995
534,1.425e-41,0.0940902,5000,0.999634,7.19421,0.999512,0.00012207,0.0489502,0.0489502
535,1.42469e-41,0.0940919,5000,0.999451,7.18683,0.999451,0,0.0491943,0.0491943
536,1.42358e-41,0.0941342,5000,0.999146,7.19464,0.999084,6.10352e-05,0.0522461,0.0522461
537,1.42502e-41,0.0940882,5000,0.999573,7.18707,0.999573,0,0.0519409,0.0519409
538,1.42476e-41,0.0940937,5000,0.999512,7.18622,0.999451,6.10352e-05,0.0462036,0.0462036
539,1.42491e-41,0.0940962,5000,0.999451,7.19067,0.999451,0,0.0465698,0.0465698
540,1.42521e-41,0.0940854,5000,0.999451,7.20117,0.999451,0,0.050354,0.050354
541,1.4251e-41,0.0940813,5000,0.999634,7.19818,0.999634,0,0.0493774,0.0493774
542,1.4247e-41,0.0941044,5000,0.999512,7.19574,0.999451,6.10352e-05,0.0512695,0.0512695
543,1.42502e-41,0.0940854,5000,0.999634,7.19421,0.999573,6.10352e-05,0.0499878,0.0499878
544,1.42502e-41,0.09409,5000,0.999451,7.18732,0.999573,0,0.0526733,0.0526733
545,1.42479e-41,0.0940932,5000,0.999756,7.1886,0.999695,6.10352e-05,0.0481567,0.0481567
546,1.42449e-41,0.0941096,5000,0.999329,7.19073,0.999268,6.10352e-05,0.0517578,0.0517578
547,1.42528e-41,0.094075,5000,0.999817,7.18402,0.999756,6.10352e-05,0.0491943,0.0491943
548,1.42528e-41,0.094078,5000,0.999756,7.18646,0.999756,0,0.0515137,0.0515137
549,1.4252e-41,0.0940746,5000,0.999695,7.18634,0.999756,0,0.0483398,0.0483398
550,1.42453e-41,0.0941025,5000,0.99939,7.18549,0.99939,0,0.050415,0.050415
551,1.42519e-41,0.094082,5000,0.999573,7.18311,0.999512,6.10352e-05,0.0512085,0.0512085
552,1.42433e-41,0.0941092,5000,0.999268,7.18085,0.999207,6.10352e-05,0.0521851,0.0521851
553,1.42505e-41,0.0940791,5000,0.999695,7.18469,0.999756,0,0.0501099,0.0501099
554,1.42489e-41,0.0940895,5000,0.99939,7.19482,0.99939,0,0.050293,0.050293
