Generation,fitness,metabolic_error,amount_of_dna,nb_coding_rnas,nb_non_coding_rnas,nb_functional_genes,nb_non_functional_genes,nb_mut,nb_switch
552,1.89205e-06,0.0131779,5000,8,14,8,0,4,4
553,1.89205e-06,0.0131779,5000,8,14,8,0,5,5
554,1.85989e-06,0.013195,5000,8,14,8,0,5,5
555,1.89205e-06,0.0131779,5000,8,17,8,0,3,3
556,1.89205e-06,0.0131779,5000,8,16,8,0,4,4
557,1.98822e-06,0.0131283,5000,7,14,7,0,4,4
558,1.98822e-06,0.0131283,5000,7,15,7,0,3,3
559,1.98822e-06,0.0131283,5000,7,15,7,0,5,5
560,1.98822e-06,0.0131283,5000,7,15,7,0,2,2
561,2.15886e-06,0.0130459,5000,7,16,7,0,9,9
562,2.15886e-06,0.0130459,5000,7,15,7,0,8,8
563,2.15886e-06,0.0130459,5000,7,15,7,0,7,7
564,2.71283e-06,0.0128175,5000,8,13,8,0,7,7
565,2.71283e-06,0.0128175,5000,8,13,8,0,4,4
566,2.71283e-06,0.0128175,5000,8,12,8,0,12,12
567,2.71283e-06,0.0128175,5000,8,12,8,0,4,4
568,2.71283e-06,0.0128175,5000,8,12,8,0,5,5
569,2.77746e-06,0.012794,5000,7,13,7,0,6,6
570,2.77746e-06,0.012794,5000,7,12,7,0,5,5
571,3.04917e-06,0.0127006,5000,7,12,7,0,8,8
572,3.04917e-06,0.0127006,5000,7,12,7,0,5,5
573,3.04917e-06,0.0127006,5000,7,11,7,0,3,3
574,3.04917e-06,0.0127006,5000,7,11,7,0,5,5
575,3.04917e-06,0.0127006,5000,7,11,7,0,4,4
576,3.04917e-06,0.0127006,5000,7,11,7,0,6,6
577,3.04917e-06,0.0127006,5000,7,11,7,0,4,4
578,3.04917e-06,0.0127006,5000,7,11,7,0,5,5
579,3.04917e-06,0.0127006,5000,7,11,7,0,7,7
580,3.04917e-06,0.0127006,5000,7,10,7,0,4,4
581,3.21041e-06,0.0126491,5000,7,11,7,0,10,10
582,3.21041e-06,0.0126491,5000,7,11,7,0,4,4
583,3.21041e-06,0.0126491,5000,7,10,7,0,2,2
584,3.21041e-06,0.0126491,5000,7,10,7,0,7,7
585,3.21041e-06,0.0126491,5000,7,10,7,0,8,8
586,3.51765e-06,0.0125577,5000,7,11,7,0,11,11
587,3.51765e-06,0.0125577,5000,7,11,7,0,1,1
588,3.51765e-06,0.0125577,5000,7,11,7,0,2,2
589,3.51765e-06,0.0125577,5000,7,11,7,0,3,3
590,4.88127e-06,0.0122301,5000,8,14,8,0,7,7
591,4.88127e-06,0.0122301,5000,9,13,9,0,5,5
592,4.88127e-06,0.0122301,5000,8,14,8,0,7,7
593,3.51765e-06,0.0125577,5000,7,12,7,0,6,6
594,3.51765e-06,0.0125577,5000,7,11,7,0,6,6
595,3.51765e-06,0.0125577,5000,7,11,7,0,5,5
596,3.51765e-06,0.0125577,5000,7,8,7,0,6,6
597,3.51765e-06,0.0125577,5000,7,7,7,0,5,5
598,3.51765e-06,0.0125577,5000,7,7,7,0,3,3
599,3.51765e-06,0.0125577,5000,7,7,7,0,5,5
600,3.53842e-06,0.0125518,5000,7,7,7,0,5,5
601,3.53842e-06,0.0125518,5000,7,8,7,0,6,6
602,3.53842e-06,0.0125518,5000,7,8,7,0,6,6
603,3.53842e-06,0.0125518,5000,7,8,7,0,6,6
604,3.70184e-06,0.0125067,5000,7,8,7,0,4,4
605,3.70184e-06,0.0125067,5000,7,8,7,0,4,4
606,3.70184e-06,0.0125067,5000,7,9,7,0,8,8
607,3.70184e-06,0.0125067,5000,7,6,7,0,6,6
608,3.91944e-06,0.0124496,5000,7,8,7,0,6,6
609,3.91944e-06,0.0124496,5000,7,8,7,0,7,7
610,3.91944e-06,0.0124496,5000,7,8,7,0,3,3
611,3.91944e-06,0.0124496,5000,7,9,7,0,5,5
612,3.91944e-06,0.0124496,5000,7,9,7,0,9,9
613,3.91944e-06,0.0124496,5000,7,9,7,0,3,3
614,3.91944e-06,0.0124496,5000,7,9,7,0,6,6
615,4.09932e-06,0.0124047,5000,7,17,8,0,3,3
616,4.61418e-06,0.0122864,5000,7,15,7,0,2,2
617,5.10887e-06,0.0121845,5000,7,11,7,0,3,3
618,5.25164e-06,0.012157,5000,7,8,7,0,3,3
619,5.25164e-06,0.012157,5000,7,8,7,0,7,7
620,5.25164e-06,0.012157,5000,7,8,7,0,6,6
621,5.25164e-06,0.012157,5000,7,8,7,0,6,6
622,5.25164e-06,0.012157,5000,7,9,7,0,5,5
623,5.25164e-06,0.012157,5000,7,7,7,0,5,5
624,5.53159e-06,0.012105,5000,7,8,7,0,7,7
625,5.53159e-06,0.012105,5000,7,7,7,0,10,10
626,5.53159e-06,0.012105,5000,7,9,7,0,5,5
627,1.14212e-05,0.01138,5000,7,18,8,0,8,8
628,1.14212e-05,0.01138,5000,7,18,8,0,4,4
629,1.14212e-05,0.01138,5000,7,18,8,0,7,7
630,1.14212e-05,0.01138,5000,7,17,8,0,1,1
631,1.14212e-05,0.01138,5000,7,17,8,0,0,0
632,1.14212e-05,0.01138,5000,7,17,8,0,4,4
633,1.14212e-05,0.01138,5000,7,17,8,0,4,4
634,1.14212e-05,0.01138,5000,7,17,8,0,9,9
635,1.14212e-05,0.01138,5000,7,16,8,0,4,4
636,4.75808e-05,0.00995308,5000,7,19,8,0,12,12
637,4.75808e-05,0.00995308,5000,7,19,8,0,2,2
638,4.75808e-05,0.00995308,5000,7,19,8,0,3,3
639,4.75808e-05,0.00995308,5000,7,19,8,0,1,1
640,4.75808e-05,0.00995308,5000,7,18,8,0,3,3
641,6.09971e-05,0.00970468,5000,7,19,8,0,3,3
642,6.09971e-05,0.00970468,5000,7,19,8,0,7,7
643,6.09971e-05,0.00970468,5000,7,19,8,0,2,2
644,6.09971e-05,0.00970468,5000,7,19,8,0,6,6
645,6.09971e-05,0.00970468,5000,7,20,8,0,4,4
646,6.09971e-05,0.00970468,5000,7,20,8,0,3,3
647,6.09971e-05,0.00970468,5000,7,20,8,0,3,3
648,6.09971e-05,0.00970468,5000,7,20,8,0,2,2
649,6.09971e-05,0.00970468,5000,7,20,8,0,6,6
650,6.09971e-05,0.00970468,5000,7,21,8,0,5,5
651,6.09971e-05,0.00970468,5000,7,21,8,0,6,6
652,6.09971e-05,0.00970468,5000,7,20,8,0,5,5
653,6.63206e-05,0.00962101,5000,7,19,8,0,5,5
654,6.63206e-05,0.00962101,5000,7,19,8,0,3,3
655,6.63206e-05,0.00962101,5000,7,20,8,0,4,4
656,6.63206e-05,0.00962101,5000,7,20,8,0,5,5
657,6.1256e-05,0.00970045,5000,7,17,8,0,4,4
658,6.09971e-05,0.00970468,5000,8,19,8,1,4,4
659,6.09971e-05,0.00970468,5000,8,19,8,1,7,7
660,6.63206e-05,0.00962101,5000,7,19,8,0,6,6
661,6.63206e-05,0.00962101,5000,7,20,8,0,3,3
662,6.63206e-05,0.00962101,5000,7,21,8,0,8,8
663,6.63206e-05,0.00962101,5000,7,19,8,0,4,4
664,6.63206e-05,0.00962101,5000,7,19,8,0,6,6
665,6.63206e-05,0.00962101,5000,7,19,8,0,5,5
666,6.63206e-05,0.00962101,5000,7,19,8,0,4,4
667,7.90268e-05,0.00944572,5000,7,19,8,0,4,4
668,7.90268e-05,0.00944572,5000,7,19,8,0,3,3
669,7.90268e-05,0.00944572,5000,7,19,8,0,3,3
670,7.90268e-05,0.00944572,5000,7,20,8,0,3,3
671,7.90268e-05,0.00944572,5000,7,21,8,0,7,7
672,7.90268e-05,0.00944572,5000,7,21,8,0,1,1
673,7.90268e-05,0.00944572,5000,7,20,8,0,7,7
674,7.90268e-05,0.00944572,5000,7,20,8,0,4,4
675,7.90268e-05,0.00944572,5000,7,19,8,0,4,4
676,7.90268e-05,0.00944572,5000,7,19,8,0,3,3
677,7.90268e-05,0.00944572,5000,7,20,8,0,6,6
678,8.83964e-05,0.00933368,5000,7,20,8,0,6,6
679,8.83964e-05,0.00933368,5000,7,20,8,0,4,4
680,8.83964e-05,0.00933368,5000,7,21,8,0,5,5
681,9.10574e-05,0.00930402,5000,7,17,8,0,4,4
682,0.000103254,0.00917832,5000,7,20,8,0,3,3
683,8.83964e-05,0.00933368,5000,7,21,8,0,7,7
684,8.83964e-05,0.00933368,5000,7,21,8,0,5,5
685,0.00012768,0.00896598,5000,7,16,8,0,7,7
686,0.00012768,0.00896598,5000,7,16,8,0,5,5
687,0.00012768,0.00896598,5000,7,16,8,0,5,5
688,0.00012768,0.00896598,5000,7,16,8,0,6,6
689,0.00012768,0.00896598,5000,7,16,8,0,6,6
690,0.00012768,0.00896598,5000,7,16,8,0,0,0
691,0.00012768,0.00896598,5000,7,16,8,0,4,4
692,0.00012768,0.00896598,5000,7,15,8,0,3,3
693,0.00012768,0.00896598,5000,7,15,8,0,1,1
694,0.00012768,0.00896598,5000,7,14,8,0,4,4
695,0.00012768,0.00896598,5000,7,14,8,0,4,4
696,0.00012768,0.00896598,5000,7,14,8,0,9,9
697,0.00012768,0.00896598,5000,7,14,8,0,4,4
698,0.00012768,0.00896598,5000,7,14,8,0,6,6
699,0.00012768,0.00896598,5000,7,15,8,0,5,5
700,0.00012768,0.00896598,5000,7,15,8,0,3,3
701,0.000138823,0.00888231,5000,7,13,8,0,6,6
702,0.000138823,0.00888231,5000,7,13,8,0,4,4
703,0.000138823,0.00888231,5000,7,13,8,0,2,2
704,0.000147117,0.00882428,5000,7,14,8,0,6,6
705,0.000147117,0.00882428,5000,7,14,8,0,5,5
706,0.000147117,0.00882428,5000,7,14,8,0,5,5
707,0.000147117,0.00882428,5000,7,11,8,0,5,5
708,0.000147117,0.00882428,5000,7,11,8,0,3,3
709,0.000147117,0.00882428,5000,7,12,8,0,2,2
710,0.000147117,0.00882428,5000,7,12,8,0,0,0
711,0.000147117,0.00882428,5000,7,12,8,0,4,4
712,0.000147117,0.00882428,5000,7,16,8,0,5,5
713,0.000147117,0.00882428,5000,7,12,8,0,4,4
714,0.000148745,0.00881328,5000,7,14,8,0,9,9
715,0.000147117,0.00882428,5000,8,14,8,1,3,3
716,0.000147117,0.00882428,5000,7,12,8,0,5,5
717,0.000147117,0.00882428,5000,8,13,8,1,5,5
718,0.000147117,0.00882428,5000,8,13,8,1,4,4
719,0.000148745,0.00881328,5000,7,17,8,0,9,9
720,0.000148745,0.00881328,5000,7,17,8,0,3,3
721,0.000148745,0.00881328,5000,7,17,8,0,7,7
722,0.000149157,0.00881051,5000,7,18,8,0,7,7
723,0.000149157,0.00881051,5000,7,18,8,0,4,4
724,0.000148745,0.00881328,5000,7,16,8,0,8,8
725,0.000148745,0.00881328,5000,7,17,8,0,7,7
726,0.000148745,0.00881328,5000,7,18,8,0,6,6
727,0.000148745,0.00881328,5000,7,18,8,0,1,1
728,0.000148745,0.00881328,5000,7,16,8,0,1,1
729,0.000148745,0.00881328,5000,7,15,8,0,5,5
730,0.000170736,0.00867539,5000,7,13,8,0,5,5
731,0.000170736,0.00867539,5000,7,13,8,0,3,3
732,0.000170736,0.00867539,5000,7,13,8,0,3,3
733,0.000170736,0.00867539,5000,7,13,8,0,1,1
734,0.000170736,0.00867539,5000,7,12,8,0,7,7
735,0.000170736,0.00867539,5000,7,13,8,0,4,4
736,0.000170736,0.00867539,5000,7,13,8,0,3,3
737,0.000170736,0.00867539,5000,7,12,8,0,8,8
738,0.000170736,0.00867539,5000,7,10,8,0,5,5
739,0.000170736,0.00867539,5000,7,13,8,0,5,5
740,0.000170736,0.00867539,5000,7,15,8,0,4,4
741,0.000170736,0.00867539,5000,7,15,8,0,2,2
742,0.000170736,0.00867539,5000,7,12,8,0,4,4
743,0.000170736,0.00867539,5000,7,12,8,0,3,3
744,0.000170736,0.00867539,5000,7,12,8,0,5,5
745,0.000170736,0.00867539,5000,7,16,8,0,5,5
746,0.000170736,0.00867539,5000,7,16,8,0,3,3
747,0.000170736,0.00867539,5000,7,12,8,0,3,3
748,0.000170736,0.00867539,5000,7,12,8,0,2,2
749,0.000170736,0.00867539,5000,7,12,8,0,9,9
750,0.000175332,0.00864883,5000,7,11,8,0,7,7
751,0.000170736,0.00867539,5000,7,12,8,0,4,4
752,0.000175332,0.00864883,5000,7,14,8,0,3,3
753,0.000170736,0.00867539,5000,7,12,8,0,7,7
754,0.000170736,0.00867539,5000,7,12,8,0,6,6
755,0.000170736,0.00867539,5000,7,11,8,0,4,4
756,0.000193066,0.00855248,5000,7,7,8,0,4,4
757,0.000193066,0.00855248,5000,7,8,8,0,4,4
758,0.000193066,0.00855248,5000,7,8,8,0,6,6
759,0.000193066,0.00855248,5000,7,8,8,0,1,1
760,0.000193066,0.00855248,5000,7,8,8,0,4,4
761,0.000193066,0.00855248,5000,7,8,8,0,6,6
762,0.000193066,0.00855248,5000,7,9,8,0,10,10
763,0.000193066,0.00855248,5000,7,9,8,0,3,3
764,0.000193066,0.00855248,5000,7,9,8,0,4,4
765,0.000193066,0.00855248,5000,7,10,8,0,3,3
766,0.000193066,0.00855248,5000,7,9,8,0,6,6
767,0.000193066,0.00855248,5000,7,10,8,0,3,3
768,0.000193066,0.00855248,5000,7,10,8,0,3,3
769,0.000193066,0.00855248,5000,7,10,8,0,3,3
770,0.000193066,0.00855248,5000,7,10,8,0,8,8
771,0.000193066,0.00855248,5000,7,10,8,0,5,5
772,0.000193066,0.00855248,5000,7,10,8,0,2,2
773,0.000193066,0.00855248,5000,7,11,8,0,3,3
774,0.000193066,0.00855248,5000,7,8,8,0,5,5
775,0.000193066,0.00855248,5000,7,8,8,0,5,5
776,0.000193066,0.00855248,5000,7,10,8,0,3,3
777,0.000193066,0.00855248,5000,7,7,8,0,6,6
778,0.000193066,0.00855248,5000,7,7,8,0,4,4
779,0.000193066,0.00855248,5000,7,7,8,0,6,6
780,0.000193066,0.00855248,5000,7,8,8,0,6,6
781,0.000193066,0.00855248,5000,7,8,8,0,3,3
782,0.000193066,0.00855248,5000,7,8,8,0,6,6
783,0.000193066,0.00855248,5000,7,8,8,0,5,5
784,0.000193066,0.00855248,5000,7,7,8,0,3,3
785,0.000193066,0.00855248,5000,7,7,8,0,8,8
786,0.000193066,0.00855248,5000,7,7,8,0,7,7
787,0.000193066,0.00855248,5000,7,7,8,0,4,4
788,0.000193066,0.00855248,5000,7,7,8,0,2,2
789,0.000193066,0.00855248,5000,7,7,8,0,2,2
790,0.000193066,0.00855248,5000,7,7,8,0,5,5
791,0.000193066,0.00855248,5000,7,7,8,0,5,5
792,0.000193066,0.00855248,5000,7,8,8,0,1,1
793,0.000193066,0.00855248,5000,7,8,8,0,5,5
794,0.000193066,0.00855248,5000,7,8,8,0,7,7
795,0.000193066,0.00855248,5000,7,8,8,0,4,4
796,0.000193066,0.00855248,5000,7,7,8,0,7,7
797,0.000193066,0.00855248,5000,7,8,8,0,4,4
798,0.000193066,0.00855248,5000,7,8,8,0,6,6
799,0.000193066,0.00855248,5000,7,8,8,0,6,6
800,0.000193066,0.00855248,5000,7,9,8,0,7,7
801,0.000209916,0.00846881,5000,7,7,8,0,8,8
802,0.000209916,0.00846881,5000,7,7,8,0,6,6
803,0.000222457,0.00841078,5000,7,9,8,0,7,7
804,0.000222457,0.00841078,5000,7,9,8,0,6,6
805,0.000222457,0.00841078,5000,7,9,8,0,5,5
806,0.000222457,0.00841078,5000,7,9,8,0,3,3
807,0.000222457,0.00841078,5000,7,8,8,0,1,1
808,0.000222457,0.00841078,5000,7,7,8,0,5,5
809,0.000222457,0.00841078,5000,7,9,8,0,7,7
810,0.000222457,0.00841078,5000,7,9,8,0,4,4
811,0.000222457,0.00841078,5000,7,9,8,0,3,3
812,0.000222457,0.00841078,5000,7,9,8,0,2,2
813,0.000222457,0.00841078,5000,7,10,8,0,11,11
814,0.000222457,0.00841078,5000,7,10,8,0,6,6
815,0.000222457,0.00841078,5000,7,10,8,0,2,2
816,0.000222457,0.00841078,5000,7,10,8,0,4,4
817,0.000222457,0.00841078,5000,7,10,8,0,8,8
818,0.000222457,0.00841078,5000,7,9,8,0,4,4
819,0.000222457,0.00841078,5000,7,8,8,0,2,2
820,0.000222457,0.00841078,5000,7,9,8,0,8,8
821,0.000222457,0.00841078,5000,7,10,8,0,5,5
822,0.000222457,0.00841078,5000,7,8,8,0,3,3
823,0.000222457,0.00841078,5000,7,8,8,0,2,2
824,0.000222457,0.00841078,5000,7,10,8,0,6,6
825,0.000222457,0.00841078,5000,7,10,8,0,3,3
826,0.000222457,0.00841078,5000,7,8,8,0,4,4
827,0.000222457,0.00841078,5000,7,8,8,0,1,1
828,0.000222457,0.00841078,5000,7,7,8,0,7,7
829,0.000222457,0.00841078,5000,7,7,8,0,1,1
830,0.000222457,0.00841078,5000,7,7,8,0,3,3
831,0.000222457,0.00841078,5000,7,7,8,0,6,6
832,0.000222457,0.00841078,5000,7,7,8,0,1,1
833,0.000222457,0.00841078,5000,7,7,8,0,4,4
834,0.000222457,0.00841078,5000,7,7,8,0,3,3
835,0.000222457,0.00841078,5000,7,8,8,0,10,10
836,0.000222457,0.00841078,5000,7,7,8,0,8,8
837,0.000222457,0.00841078,5000,7,7,8,0,2,2
838,0.000222457,0.00841078,5000,7,7,8,0,5,5
839,0.000222457,0.00841078,5000,7,7,8,0,0,0
840,0.000222457,0.00841078,5000,7,7,8,0,2,2
841,0.000222457,0.00841078,5000,7,7,8,0,5,5
842,0.000222457,0.00841078,5000,7,8,8,0,11,11
843,0.000222457,0.00841078,5000,7,7,8,0,9,9
844,0.000234318,0.00835883,5000,7,13,8,0,5,5
845,0.000234318,0.00835883,5000,7,13,8,0,3,3
846,0.000234318,0.00835883,5000,7,13,8,0,3,3
847,0.000234318,0.00835883,5000,7,13,8,0,5,5
848,0.000234318,0.00835883,5000,7,13,8,0,6,6
849,0.000234318,0.00835883,5000,7,13,8,0,1,1
850,0.000234318,0.00835883,5000,7,14,8,0,6,6
851,0.000234318,0.00835883,5000,7,13,8,0,3,3
852,0.000248317,0.0083008,5000,7,8,8,0,5,5
853,0.000248317,0.0083008,5000,7,10,8,0,4,4
854,0.000248317,0.0083008,5000,7,10,8,0,4,4
855,0.000248317,0.0083008,5000,7,10,8,0,3,3
856,0.000248317,0.0083008,5000,7,9,8,0,6,6
857,0.000248317,0.0083008,5000,7,11,8,0,3,3
858,0.000248317,0.0083008,5000,7,10,8,0,4,4
859,0.000248317,0.0083008,5000,7,10,8,0,3,3
860,0.000248317,0.0083008,5000,7,10,8,0,2,2
861,0.000248317,0.0083008,5000,7,10,8,0,8,8
862,0.000248317,0.0083008,5000,7,10,8,0,1,1
863,0.000248317,0.0083008,5000,7,10,8,0,4,4
864,0.000248317,0.0083008,5000,7,10,8,0,9,9
865,0.000248317,0.0083008,5000,7,10,8,0,2,2
866,0.000248317,0.0083008,5000,7,10,8,0,4,4
867,0.000248317,0.0083008,5000,7,10,8,0,4,4
868,0.000248317,0.0083008,5000,7,10,8,0,1,1
869,0.000248317,0.0083008,5000,7,10,8,0,5,5
870,0.000248317,0.0083008,5000,7,10,8,0,4,4
871,0.000248317,0.0083008,5000,7,10,8,0,4,4
872,0.000248317,0.0083008,5000,7,10,8,0,4,4
873,0.000248317,0.0083008,5000,7,10,8,0,5,5
874,0.000248317,0.0083008,5000,7,10,8,0,4,4
875,0.000248317,0.0083008,5000,7,10,8,0,4,4
876,0.000248317,0.0083008,5000,7,10,8,0,4,4
877,0.000248317,0.0083008,5000,7,10,8,0,3,3
878,0.000248317,0.0083008,5000,7,10,8,0,2,2
879,0.000248317,0.0083008,5000,7,10,8,0,5,5
880,0.000248317,0.0083008,5000,7,8,8,0,6,6
881,0.000248317,0.0083008,5000,7,8,8,0,5,5
882,0.000248317,0.0083008,5000,7,8,8,0,5,5
883,0.000248317,0.0083008,5000,7,8,8,0,4,4
884,0.000242411,0.00832488,5000,7,8,8,0,5,5
885,0.000234318,0.00835883,5000,7,13,8,0,11,11
886,0.000234318,0.00835883,5000,7,13,8,0,3,3
887,0.000234318,0.00835883,5000,7,12,8,0,6,6
888,0.000242411,0.00832488,5000,7,14,8,0,7,7
889,0.000234318,0.00835883,5000,7,11,8,0,2,2
890,0.000243341,0.00832105,5000,7,9,8,0,4,4
891,0.000248317,0.0083008,5000,8,8,9,0,8,8
892,0.000248317,0.0083008,5000,7,10,8,0,4,4
893,0.000248317,0.0083008,5000,7,9,8,0,4,4
894,0.000248317,0.0083008,5000,7,10,8,0,5,5
895,0.000248317,0.0083008,5000,7,7,8,0,4,4
896,0.000248317,0.0083008,5000,7,7,8,0,3,3
897,0.000248317,0.0083008,5000,7,6,8,0,2,2
898,0.000248317,0.0083008,5000,7,7,8,0,5,5
899,0.000248317,0.0083008,5000,7,6,8,0,8,8
900,0.000248317,0.0083008,5000,7,6,8,0,2,2
901,0.000248317,0.0083008,5000,7,6,8,0,3,3
902,0.000248317,0.0083008,5000,7,9,8,0,4,4
903,0.000248317,0.0083008,5000,7,9,8,0,4,4
904,0.000248317,0.0083008,5000,7,9,8,0,6,6
905,0.000248317,0.0083008,5000,7,9,8,0,6,6
906,0.000248317,0.0083008,5000,7,9,8,0,7,7
907,0.000248317,0.0083008,5000,7,9,8,0,6,6
908,0.000248317,0.0083008,5000,7,9,8,0,2,2
909,0.000248317,0.0083008,5000,7,10,8,0,4,4
910,0.000248317,0.0083008,5000,7,10,8,0,2,2
911,0.000248317,0.0083008,5000,7,10,8,0,6,6
912,0.000248317,0.0083008,5000,7,10,8,0,7,7
913,0.000248317,0.0083008,5000,7,10,8,0,9,9
914,0.000248317,0.0083008,5000,7,10,8,0,2,2
915,0.000248317,0.0083008,5000,7,12,8,0,5,5
916,0.000248317,0.0083008,5000,7,8,8,0,2,2
917,0.000248317,0.0083008,5000,7,8,8,0,5,5
918,0.000248317,0.0083008,5000,7,8,8,0,1,1
919,0.000248317,0.0083008,5000,7,8,8,0,6,6
920,0.000248317,0.0083008,5000,7,9,8,0,3,3
921,0.000248317,0.0083008,5000,7,8,8,0,2,2
922,0.000248317,0.0083008,5000,7,13,8,0,8,8
923,0.000248317,0.0083008,5000,7,13,8,0,8,8
924,0.000248317,0.0083008,5000,7,13,8,0,4,4
925,0.000248317,0.0083008,5000,7,13,8,0,4,4
926,0.000248317,0.0083008,5000,7,12,8,0,10,10
927,0.000248317,0.0083008,5000,7,13,8,0,7,7
928,0.000248317,0.0083008,5000,7,13,8,0,3,3
929,0.000248317,0.0083008,5000,7,13,8,0,9,9
930,0.000248317,0.0083008,5000,7,13,8,0,5,5
931,0.000248317,0.0083008,5000,7,13,8,0,2,2
932,0.000248317,0.0083008,5000,7,13,8,0,5,5
933,0.000248317,0.0083008,5000,7,14,8,0,5,5
934,0.000248317,0.0083008,5000,7,13,8,0,3,3
935,0.000248317,0.0083008,5000,7,14,8,0,2,2
936,0.000248317,0.0083008,5000,7,15,8,0,6,6
937,0.000248317,0.0083008,5000,7,15,8,0,8,8
938,0.000248317,0.0083008,5000,7,14,8,0,8,8
939,0.000248317,0.0083008,5000,7,14,8,0,2,2
940,0.000248317,0.0083008,5000,7,14,8,0,6,6
941,0.000248317,0.0083008,5000,7,14,8,0,0,0
942,0.000248317,0.0083008,5000,7,14,8,0,3,3
943,0.000248317,0.0083008,5000,7,14,8,0,4,4
944,0.000248317,0.0083008,5000,7,14,8,0,8,8
945,0.000248317,0.0083008,5000,7,14,8,0,6,6
946,0.000248317,0.0083008,5000,7,14,8,0,3,3
947,0.000248317,0.0083008,5000,7,15,8,0,3,3
948,0.000248317,0.0083008,5000,7,15,8,0,4,4
949,0.000248317,0.0083008,5000,7,16,8,0,1,1
950,0.000248317,0.0083008,5000,7,16,8,0,6,6
951,0.000248317,0.0083008,5000,7,15,8,0,4,4
952,0.000248317,0.0083008,5000,8,11,10,0,8,8
953,0.000248317,0.0083008,5000,8,10,10,0,2,2
954,0.000248317,0.0083008,5000,8,9,10,0,10,10
955,0.000248317,0.0083008,5000,8,11,10,0,2,2
956,0.000248317,0.0083008,5000,8,12,10,0,6,6
957,0.000248317,0.0083008,5000,8,12,10,0,3,3
958,0.000248317,0.0083008,5000,8,9,10,0,4,4
959,0.000248317,0.0083008,5000,8,9,10,0,2,2
960,0.000248317,0.0083008,5000,8,10,10,0,6,6
961,0.000248317,0.0083008,5000,8,10,10,0,4,4
962,0.000250344,0.00829268,5000,7,13,8,0,7,7
963,0.00024891,0.00829842,5000,8,15,9,0,3,3
964,0.00024891,0.00829842,5000,8,15,9,0,3,3
965,0.00024891,0.00829842,5000,8,15,9,0,2,2
966,0.00024891,0.00829842,5000,8,14,9,0,2,2
967,0.00024891,0.00829842,5000,8,14,9,0,8,8
968,0.00024891,0.00829842,5000,8,14,9,0,4,4
969,0.00024891,0.00829842,5000,8,14,9,0,1,1
970,0.00024891,0.00829842,5000,8,13,9,0,4,4
971,0.00024891,0.00829842,5000,8,13,9,0,6,6
972,0.00024891,0.00829842,5000,8,13,9,0,8,8
973,0.00024891,0.00829842,5000,8,13,9,0,4,4
974,0.00024891,0.00829842,5000,8,13,9,0,6,6
975,0.00024891,0.00829842,5000,8,13,9,0,6,6
976,0.000248317,0.0083008,5000,8,9,10,0,1,1
977,0.000253914,0.00827852,5000,8,13,9,0,5,5
978,0.000253914,0.00827852,5000,8,13,9,0,4,4
979,0.000253914,0.00827852,5000,8,13,9,0,5,5
980,0.000253914,0.00827852,5000,8,13,9,0,3,3
981,0.000253914,0.00827852,5000,8,13,9,0,8,8
982,0.000257612,0.00826406,5000,8,12,9,0,4,4
983,0.000257612,0.00826406,5000,8,12,9,0,2,2
984,0.000257612,0.00826406,5000,8,11,9,0,3,3
985,0.000257612,0.00826406,5000,8,13,9,0,4,4
986,0.000257612,0.00826406,5000,8,12,9,0,1,1
987,0.000248317,0.0083008,5000,8,11,10,0,5,5
988,0.000248317,0.0083008,5000,8,12,10,0,2,2
989,0.000248317,0.0083008,5000,8,12,10,0,5,5
990,0.000248317,0.0083008,5000,8,12,10,0,3,3
991,0.000248317,0.0083008,5000,8,12,10,0,7,7
992,0.000248317,0.0083008,5000,8,12,10,0,1,1
993,0.00024891,0.00829842,5000,7,14,8,0,2,2
994,0.00024891,0.00829842,5000,7,14,8,0,3,3
995,0.00024891,0.00829842,5000,7,14,8,0,9,9
996,0.000252449,0.0082843,5000,8,10,9,0,5,5
997,0.000252449,0.0082843,5000,8,9,9,0,6,6
998,0.000252449,0.0082843,5000,8,9,9,0,5,5
999,0.000253297,0.00828095,5000,7,6,8,0,5,5
1000,0.000253297,0.00828095,5000,7,6,8,0,5,5
